monthly gross income,net income,social security payments,income tax
76300,41037.59,1250.10,34012.31
76400,41090.12,1250.10,34059.78
76500,41142.64,1250.10,34107.26
76600,41195.17,1250.10,34154.73
76700,41247.69,1250.10,34202.21
76800,41300.22,1250.10,34249.68
76900,41352.74,1250.10,34297.16
77000,41405.27,1250.10,34344.63
77100,41457.79,1250.10,34392.11
77200,41510.32,1250.10,34439.58
77300,41562.84,1250.10,34487.06
77400,41615.37,1250.10,34534.53
77500,41667.89,1250.10,34582.01
77600,41720.42,1250.10,34629.48
77700,41772.94,1250.10,34676.96
77800,41825.47,1250.10,34724.43
77900,41877.99,1250.10,34771.91
78000,41930.52,1250.10,34819.38
78100,41983.04,1250.10,34866.86
78200,42035.57,1250.10,34914.33
78300,42088.09,1250.10,34961.81
78400,42140.62,1250.10,35009.28
78500,42193.14,1250.10,35056.76
78600,42245.67,1250.10,35104.23
78700,42298.19,1250.10,35151.71
78800,42350.72,1250.10,35199.18
78900,42403.24,1250.10,35246.66
79000,42455.77,1250.10,35294.13
79100,42508.29,1250.10,35341.61
79200,42560.82,1250.10,35389.08
79300,42613.34,1250.10,35436.56
79400,42665.87,1250.10,35484.03
79500,42718.39,1250.10,35531.51
79600,42770.92,1250.10,35578.98
79700,42823.44,1250.10,35626.46
79800,42875.97,1250.10,35673.93
79900,42928.49,1250.10,35721.41
80000,42981.02,1250.10,35768.88
80100,43033.54,1250.10,35816.36
80200,43086.07,1250.10,35863.83
80300,43138.59,1250.10,35911.31
80400,43191.12,1250.10,35958.78
80500,43243.64,1250.10,36006.26
80600,43296.17,1250.10,36053.73
80700,43348.69,1250.10,36101.21
80800,43401.22,1250.10,36148.68
80900,43453.74,1250.10,36196.16
81000,43506.27,1250.10,36243.63
81100,43558.79,1250.10,36291.11
81200,43611.32,1250.10,36338.58
81300,43663.84,1250.10,36386.06
81400,43716.37,1250.10,36433.53
81500,43768.89,1250.10,36481.01
81600,43821.42,1250.10,36528.48
81700,43873.94,1250.10,36575.96
81800,43926.47,1250.10,36623.43
81900,43978.99,1250.10,36670.91
82000,44031.52,1250.10,36718.38
82100,44084.04,1250.10,36765.86
82200,44136.57,1250.10,36813.33
82300,44189.09,1250.10,36860.81
82400,44241.62,1250.10,36908.28
82500,44294.14,1250.10,36955.76
82600,44346.67,1250.10,37003.23
82700,44399.19,1250.10,37050.71
82800,44451.72,1250.10,37098.18
82900,44504.24,1250.10,37145.66
83000,44556.77,1250.10,37193.13
83100,44609.29,1250.10,37240.61
83200,44661.82,1250.10,37288.08
83300,44714.34,1250.10,37335.56
83400,44766.87,1250.10,37383.03
83500,44819.39,1250.10,37430.51
83600,44871.92,1250.10,37477.98
83700,44924.44,1250.10,37525.46
83800,44976.97,1250.10,37572.93
83900,45029.49,1250.10,37620.41
84000,45082.02,1250.10,37667.88
84100,45134.54,1250.10,37715.36
84200,45187.07,1250.10,37762.83
84300,45239.59,1250.10,37810.31
84400,45292.12,1250.10,37857.78
84500,45344.64,1250.10,37905.26
84600,45397.17,1250.10,37952.73
84700,45449.69,1250.10,38000.21
84800,45502.22,1250.10,38047.68
84900,45554.74,1250.10,38095.16
85000,45607.27,1250.10,38142.63
85100,45659.79,1250.10,38190.11
85200,45712.32,1250.10,38237.58
85300,45764.84,1250.10,38285.06
85400,45817.37,1250.10,38332.53
85500,45869.89,1250.10,38380.01
85600,45922.42,1250.10,38427.48
85700,45974.94,1250.10,38474.96
85800,46027.47,1250.10,38522.43
85900,46079.99,1250.10,38569.91
86000,46132.52,1250.10,38617.38
86100,46185.04,1250.10,38664.86
86200,46237.57,1250.10,38712.33
86300,46290.09,1250.10,38759.81
86400,46342.62,1250.10,38807.28
86500,46395.14,1250.10,38854.76
86600,46447.67,1250.10,38902.23
86700,46500.19,1250.10,38949.71
86800,46552.72,1250.10,38997.18
86900,46605.24,1250.10,39044.66
87000,46657.77,1250.10,39092.13
87100,46710.29,1250.10,39139.61
87200,46762.82,1250.10,39187.08
87300,46815.34,1250.10,39234.56
87400,46867.87,1250.10,39282.03
87500,46920.39,1250.10,39329.51
87600,46972.92,1250.10,39376.98
87700,47025.44,1250.10,39424.46
87800,47077.97,1250.10,39471.93
87900,47130.49,1250.10,39519.41
88000,47183.02,1250.10,39566.88
88100,47235.54,1250.10,39614.36
88200,47288.07,1250.10,39661.83
88300,47340.59,1250.10,39709.31
88400,47393.12,1250.10,39756.78
88500,47445.64,1250.10,39804.26
88600,47498.17,1250.10,39851.73
88700,47550.69,1250.10,39899.21
88800,47603.22,1250.10,39946.68
88900,47655.74,1250.10,39994.16
89000,47708.27,1250.10,40041.63
89100,47760.79,1250.10,40089.11
89200,47813.32,1250.10,40136.58
89300,47865.84,1250.10,40184.06
89400,47918.37,1250.10,40231.53
89500,47970.89,1250.10,40279.01
89600,48023.42,1250.10,40326.48
89700,48075.94,1250.10,40373.96
89800,48128.47,1250.10,40421.43
89900,48180.99,1250.10,40468.91
90000,48233.52,1250.10,40516.38
90100,48286.04,1250.10,40563.86
90200,48338.57,1250.10,40611.33
90300,48391.09,1250.10,40658.81
90400,48443.62,1250.10,40706.28
90500,48496.14,1250.10,40753.76
90600,48548.67,1250.10,40801.23
90700,48601.19,1250.10,40848.71
90800,48653.72,1250.10,40896.18
90900,48706.24,1250.10,40943.66
91000,48758.77,1250.10,40991.13
91100,48811.29,1250.10,41038.61
91200,48863.82,1250.10,41086.08
91300,48916.34,1250.10,41133.56
91400,48968.87,1250.10,41181.03
91500,49021.39,1250.10,41228.51
91600,49073.92,1250.10,41275.98
91700,49126.44,1250.10,41323.46
91800,49178.97,1250.10,41370.93
91900,49231.49,1250.10,41418.41
92000,49284.02,1250.10,41465.88
92100,49336.54,1250.10,41513.36
92200,49389.07,1250.10,41560.83
92300,49441.59,1250.10,41608.31
92400,49494.12,1250.10,41655.78
92500,49546.64,1250.10,41703.26
92600,49599.17,1250.10,41750.73
92700,49651.69,1250.10,41798.21
92800,49704.22,1250.10,41845.68
92900,49756.74,1250.10,41893.16
93000,49809.27,1250.10,41940.63
93100,49861.79,1250.10,41988.11
93200,49914.32,1250.10,42035.58
93300,49966.84,1250.10,42083.06
93400,50019.37,1250.10,42130.53
93500,50071.89,1250.10,42178.01
93600,50124.42,1250.10,42225.48
93700,50176.94,1250.10,42272.96
93800,50229.47,1250.10,42320.43
93900,50281.99,1250.10,42367.91
94000,50334.52,1250.10,42415.38
94100,50387.04,1250.10,42462.86
94200,50439.57,1250.10,42510.33
94300,50492.09,1250.10,42557.81
94400,50544.62,1250.10,42605.28
94500,50597.14,1250.10,42652.76
94600,50649.67,1250.10,42700.23
94700,50702.19,1250.10,42747.71
94800,50754.72,1250.10,42795.18
94900,50807.24,1250.10,42842.66
95000,50859.77,1250.10,42890.13
95100,50912.29,1250.10,42937.61
95200,50964.82,1250.10,42985.08
95300,51017.34,1250.10,43032.56
95400,51069.87,1250.10,43080.03
95500,51122.39,1250.10,43127.51
95600,51174.92,1250.10,43174.98
95700,51227.44,1250.10,43222.46
95800,51279.97,1250.10,43269.93
95900,51332.49,1250.10,43317.41
96000,51385.02,1250.10,43364.88
96100,51437.54,1250.10,43412.36
96200,51490.07,1250.10,43459.83
96300,51542.59,1250.10,43507.31
96400,51595.12,1250.10,43554.78
96500,51647.64,1250.10,43602.26
96600,51700.17,1250.10,43649.73
96700,51752.69,1250.10,43697.21
96800,51805.22,1250.10,43744.68
96900,51857.74,1250.10,43792.16
97000,51910.27,1250.10,43839.63
97100,51962.79,1250.10,43887.11
97200,52015.32,1250.10,43934.58
97300,52067.84,1250.10,43982.06
97400,52120.37,1250.10,44029.53
97500,52172.89,1250.10,44077.01
97600,52225.42,1250.10,44124.48
97700,52277.94,1250.10,44171.96
97800,52330.47,1250.10,44219.43
97900,52382.99,1250.10,44266.91
98000,52435.52,1250.10,44314.38
98100,52488.04,1250.10,44361.86
98200,52540.57,1250.10,44409.33
98300,52593.09,1250.10,44456.81
98400,52645.62,1250.10,44504.28
98500,52698.14,1250.10,44551.76
98600,52750.67,1250.10,44599.23
98700,52803.19,1250.10,44646.71
98800,52855.72,1250.10,44694.18
98900,52908.24,1250.10,44741.66
99000,52960.77,1250.10,44789.13
99100,53013.29,1250.10,44836.61
99200,53065.82,1250.10,44884.08
99300,53118.34,1250.10,44931.56
99400,53170.87,1250.10,44979.03
99500,53223.39,1250.10,45026.51
99600,53275.92,1250.10,45073.98
99700,53328.44,1250.10,45121.46
99800,53380.97,1250.10,45168.93
99900,53433.49,1250.10,45216.41
100000,53486.02,1250.10,45263.88
